,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
herbw,0.04623815,-0.043479156,-0.03894657,-0.010590993,-0.022693073,-0.008194316,-0.0022944696,-0.035817135,-0.022685159,0.021025624,6.276369e-05,0.0051137097,-0.008101724,-0.02065053,-0.025087869,-0.03916819,-0.023996605,0.0036951788,0.03246596,0.02048048,0.01593827,-0.03537078,-0.040701292,0.019580785,0.048477124,0.0076425187,0.020142142,0.023565028,-0.017782055,0.025421944,-0.03597535,-0.017956696
duedax,-0.04876964,0.012198985,-0.028011287,-0.018314518,0.025359187,-0.00552107,-0.008835934,-0.044265877,0.02059022,0.014246825,0.017471496,-0.023221612,-0.0173285,0.017003749,0.049277935,0.0109020695,0.03831439,0.015849318,-0.032763887,-0.035747014,-0.01898998,0.004549671,0.013570812,-0.0019287243,-0.022725571,0.003772676,-0.00029212236,0.019703839,-0.01715938,-0.0110627785,0.017005552,0.016980838
drakos,0.030937742,-0.031590737,-0.028706158,-0.031992376,0.033813324,-0.015309084,0.012765113,-0.04264585,0.019768026,5.301088e-05,0.022216331,-0.023337139,-0.007341694,0.021562729,-0.030241383,0.016783502,0.018702213,0.012492944,-0.020500124,-0.043810308,0.022824872,0.009966351,-0.049270965,0.036142897,0.027580287,-0.02779901,-0.044262793,0.041822817,-0.04744742,0.02154943,0.03936911,0.011521339
gyixx,0.014757607,-0.0069689974,0.02534816,0.037905518,0.025777165,-0.0055344217,-0.020491445,0.026779894,0.0086025,0.024227668,-0.023327291,0.018382158,0.02880356,-0.011154782,0.03169335,0.048433986,-0.016151119,-0.02591381,0.03519914,0.040285733,-0.028259719,-0.012447022,0.014757503,-0.030095173,0.045681287,0.017705012,0.040066186,0.03687085,-0.04505358,0.0018427,0.008571468,-0.046709515
sovax,-0.018972874,0.036151554,-0.012261044,0.024057064,0.024899688,0.02003846,-0.036965527,0.021372546,0.03852663,0.02883884,0.023481134,0.046968807,0.018958416,0.012157131,-0.025991047,-0.0017721057,0.03894085,-0.026940322,-0.015936386,0.048511807,0.025093976,0.04229423,-0.013822902,0.03089602,0.016574036,-0.03822733,0.007011771,0.04609554,0.010855924,0.004948914,0.028327677,0.013312366
blastix,0.06437391,0.05826666,-0.08041815,-0.046928156,-0.041171204,-0.0102524385,-0.04342995,-0.033463977,-0.01975665,-0.04491354,0.0012967102,-0.015879046,-0.035870552,0.029650535,-0.01575949,-0.02305894,-0.016603004,0.015249256,-0.02571845,-0.048276376,0.03409156,-0.011485327,0.027303312,-0.034906138,0.010267008,-0.044848036,0.0074427836,-0.0342352,0.008468889,0.036069844,-0.005767595,0.027706672
ueon,0.011832438,-0.024315704,0.03591002,-0.03922832,-0.032908607,0.01842967,0.048368525,0.007674776,0.011966504,0.017144565,0.0475461,-0.009283613,0.026658658,0.03396577,0.035056558,0.012921359,-0.01056733,-0.009385087,0.018618573,0.03164165,0.04978845,0.00094765425,-0.015398134,9.971857e-05,0.03261217,-0.0038155802,-0.018062495,0.0061933175,-0.022049999,-0.017940603,-0.027517593,0.02765229
truztix,0.033043694,-0.0041890964,-0.026058424,-0.03288068,0.003890276,0.0061507337,-0.04135231,-0.0491452,0.038516235,-0.04027014,-0.00042278692,0.020976711,-0.028240025,0.04666609,0.04294238,-0.039179612,-0.019603718,0.048343826,-0.013421774,0.03643084,0.03995795,-0.01593598,-0.012676656,0.011808537,-0.02089237,-0.029698981,-0.015202247,-0.005899202,-0.02216195,0.03283867,-0.0019772425,0.03595564
astrrn,0.0049069477,-0.0056534316,-0.08753871,0.025257733,0.013253663,0.020273376,0.003349401,-0.04515294,-0.0106198415,-0.034197915,-0.04725622,-0.03755393,0.03569107,-0.016313352,0.044916894,-0.028162861,-0.03865988,-0.034046043,0.03570989,0.0066750757,-0.009228457,-0.003425967,-0.006427586,0.012516152,-0.04983616,-0.015407167,0.04101043,0.038728844,-0.013519298,0.04325259,0.037931394,0.039731834
xeno,-0.0096714385,0.0479529,-0.04867479,0.03293637,-0.009697616,0.030364249,0.0005241409,-0.01144401,-0.03957076,0.009447325,0.019853007,0.022114228,-0.00214722,-0.025681568,-0.026594425,-0.005606629,-0.0471218,0.024988953,0.0083942525,-0.0251207,0.026091788,-0.003582824,0.042686198,-0.045924164,-0.024271583,-0.036659777,-0.025453305,0.045999717,0.032203604,-0.045760155,-0.045865215,0.020043824
cycvopix,0.00979396,0.025295977,-0.027752792,-0.023474896,-0.003987659,-0.010863423,0.0010818131,-0.032638088,0.028077248,0.019706298,0.010668814,-0.019371629,-0.014101993,0.021467302,-0.035531223,0.005049683,0.028717253,-0.042421438,-0.027368188,0.04934429,-0.022210574,0.01848993,0.0013087615,0.03041308,-0.010211337,0.027797613,0.0068455115,-0.043866683,0.013111223,0.015301798,-0.023056805,0.0022617206
mephyr,-0.01070397,-0.04744767,0.044955123,-0.014721967,0.045952294,0.03839178,-0.034902047,0.0007892139,0.017285977,-0.0021785125,-0.026488174,-0.030469537,0.033631984,-0.0158123,0.02874634,0.015749965,0.04548725,0.049858097,0.040393483,0.018378828,0.01804315,-0.025499344,-0.045022916,-0.03449744,0.03733549,-0.047194388,0.025973927,0.031939115,0.01972295,0.031065192,0.02094667,-0.018520452
mythox,0.021836463,0.0359636,-0.00682237,-0.026447022,-0.03660636,0.037815575,0.0194224,-0.014312424,0.0058633685,0.036659423,-0.035952605,-0.047721434,0.0008623116,0.0342463,0.045983303,0.029758368,0.009066939,0.048135053,0.024021212,0.009477187,-0.019372893,-0.049878944,0.008895658,-0.020450462,0.0030685551,0.01737943,0.04687326,0.00844302,0.03149737,-0.032364845,-0.014602341,0.036624562
lenox,-0.019842684,-0.013212312,0.011016943,-0.027077341,0.017789785,0.023175884,-0.012134947,0.013630126,0.02456012,-0.0286937,-0.005516004,-0.015736617,-0.02725966,-0.04580295,-0.0049127936,-0.004729163,-0.022336949,-0.035850726,0.0006153211,-0.023045374,0.0433808,-0.040217496,-0.020748222,0.026896846,0.0034240857,-0.024209583,-0.020631135,-0.018664539,0.0011635534,0.013789427,-0.04803331,-0.007163264
deitzx,-0.022619009,0.023409236,0.04395176,-0.030746078,0.037764017,0.013574515,0.016369406,-0.002167903,0.038140964,0.035747264,-0.018342972,0.019646276,0.015996609,-0.02404666,-0.0013265386,0.027471308,-0.04761989,0.021432344,-0.013495218,-0.03795526,0.042921577,0.0458895,0.022462737,0.010139905,-0.04733752,0.019225802,-0.027631415,-0.037532948,0.04606991,0.031125117,-0.045764517,0.035456073
kmakos,-0.02457794,-0.04297769,-0.007866729,-0.0041785724,0.009393502,-0.011836242,-0.00054167584,-0.0031099692,0.021958899,0.021545898,0.035182003,0.044465456,-0.025424672,-0.02616942,0.04862318,-0.045258056,0.041410554,0.0070156828,0.0023674257,0.004272569,0.030877236,0.006116379,-0.04269247,0.041261945,-0.016712546,-0.026953816,-0.04234016,0.032602873,0.029253017,0.037269745,-0.013181724,-0.033031486
mopium,-0.03283458,0.038843606,0.025286999,-0.031186283,-0.03416288,0.039879132,0.010769617,0.035086583,-0.049684502,0.022195648,-0.025857557,-0.0009817258,-0.032552052,-0.039281975,-0.02959975,-0.0007535219,-0.003345251,0.02982198,-0.018465936,-0.025923098,-0.005079448,-0.019685734,-0.037269928,-0.008652806,-5.2738935e-05,-0.02198856,-0.014095414,-0.021302653,-0.030886615,-0.028982878,0.04935721,0.020484362
furio,0.045619655,-0.045435157,-0.047843445,0.046315085,-0.031508505,0.028457787,0.04949555,0.017877225,-0.0047994144,0.015180875,0.020924162,0.024038184,0.019806515,-0.013851106,-0.017827619,-0.0015331991,-0.016320802,-0.0062275752,-0.010743011,0.0069639906,-0.020971322,-0.0107865445,-0.012977529,0.015701797,0.032413367,0.046512667,-0.049046434,-0.0326546,0.030297112,0.04685347,-0.0030847564,0.029107932
sllux,-0.029535068,-0.032350257,0.043432284,0.03876282,-0.025589013,-0.034175873,-0.028655875,-0.031413868,0.042582724,0.025144901,0.036824826,0.008997988,0.022691216,-0.02313186,-0.027594913,-0.022559011,0.047774944,0.0006203279,-0.041830122,-0.02422719,0.04006045,0.012217462,0.041846085,0.015793014,-0.031518638,0.023582604,0.014773477,-0.0052376986,0.021276724,-0.014806844,0.044425715,0.04725809
tekranix,0.046064284,-0.035669018,-0.03834796,0.008040201,-0.03373518,0.0467096,-0.013019752,0.02208941,-0.023114277,0.006869197,0.025746074,0.0403342,0.01356161,0.044997584,-0.016131233,-0.020486295,0.042730097,0.006465815,0.02545854,0.012030482,0.0035790205,0.0068050623,-0.035999943,0.014446449,-0.017242514,-0.019047117,-0.008810032,-0.007600166,-0.04890299,0.03928974,-0.0328357,-0.04882269
lunbx,-0.020717775,-0.03933289,0.014894906,0.0045051686,0.027431373,0.0053559057,-0.026428068,-0.047126126,-0.036000453,-0.008495618,-0.049591172,0.03719366,0.027094554,0.0065277703,0.040121365,0.048775103,-0.04717014,0.009113155,-0.031321883,-0.010556318,0.020663712,0.02396888,0.03647851,-0.0039405003,-0.037272204,-0.016804755,0.011098515,-0.013040997,-0.027996683,0.036290493,-0.0007762909,-0.02040056
blapoz,0.03437578,0.025494898,-0.07084122,0.029485393,0.039561395,-0.04093448,-0.008245386,-0.028884782,-0.037000455,0.014162924,-0.039458655,0.001814425,-0.034154225,-0.007095337,-0.010088541,-0.0035911426,0.002721034,0.03711771,-0.034871183,-0.01954571,-0.028780615,0.0044572726,-0.025300873,-0.02873627,-0.0077439435,0.029277395,0.02517983,-0.006716598,0.012526814,0.042010296,-0.008879088,-0.008416615
synadz,0.022947062,-0.04783951,0.034979012,0.03870583,0.0046704784,-0.00862211,0.01935077,-0.035325907,0.030588869,0.0033877604,-0.028586198,-0.022377146,0.0052381754,0.030253444,-0.033229187,-0.040664803,-0.0449942,-0.02497927,0.019354451,-0.00746087,-0.028919268,-0.045447256,0.021951232,0.0010358207,0.027164903,0.045257,-0.04695331,-0.045827366,0.04144946,-0.011307489,0.041916024,-0.048864413
norax,-0.027638257,-0.045733582,-0.0035691261,-0.01597923,0.040315878,-0.0001502037,-0.0025464185,0.019147348,0.013968598,-0.0007715337,-0.019851614,-0.04676894,0.033779155,0.045688163,0.024177205,0.0077427737,0.015459482,-0.047967207,-0.041354276,0.047049258,-0.03652922,-0.0077360496,-0.0010204203,-0.021534372,0.043690596,-0.018538058,-0.048583817,-0.0487834,-0.007822979,-0.0127134435,0.010940097,-0.031903148
gaikx,0.049052488,0.028989065,-0.04446968,-0.009336293,-0.0018872991,0.03911778,-0.038288318,0.014947865,-0.0471207,-0.02388586,-0.003484249,0.031452086,0.00056840107,-0.007977139,0.044626746,0.004196979,0.017728593,-0.014729749,0.02955297,-0.01012069,-0.014531493,0.006637562,0.03687766,-0.027947713,0.044757035,-0.004041694,0.039818574,0.04709411,0.04420055,0.02770013,-0.020664573,-0.0495602
terramix,0.030112375,0.047877286,0.0042539462,0.042564724,-0.026083304,0.0362988,-0.020428145,0.019642446,0.02100451,-0.036584772,0.03451163,0.005104162,-0.027492404,0.04803056,-0.04899546,0.027399134,0.015873957,-0.014715146,0.023053657,-0.048093975,0.02650163,0.010387123,0.017230544,-0.013149284,-0.025488246,0.018952515,-0.04694731,0.03778285,-0.034147754,-0.01695162,0.028264675,-0.045931615
nebzz,0.00461502,0.043464076,-0.016666315,0.044738416,0.03531644,-0.046251833,0.038002837,-0.042519774,0.040568087,0.014186334,0.0043129213,-0.02452432,0.024725925,0.032048915,-0.022931445,0.030341778,0.014642347,0.013022494,-0.004361905,0.016048554,-0.020544613,0.020424414,-0.013523243,-0.017956246,-0.009675812,0.0066026933,0.03148487,-0.0047285073,0.02107941,-0.02842927,0.029343534,0.0031225905
ekstox,0.047927644,-0.0001453869,0.04726776,-0.00120629,-0.035472166,-0.032475688,0.04057871,0.020352904,0.011305489,0.043143515,-0.018452872,0.0421783,0.026604798,-0.029239798,0.0017575622,0.00179144,-0.04294441,0.025975395,0.035872962,-0.015799262,0.024673607,0.021929536,0.017053533,0.02576207,-0.03545437,0.026337255,0.048574653,-0.046437528,-0.04580449,0.005378984,0.021741513,-0.025863482
nympha,0.020142104,-0.03140928,-0.034842085,-0.038758922,0.036479603,-0.00016846508,-0.03980857,0.030201878,0.009797584,0.028307129,0.039474133,0.03636236,-0.035228588,0.015609536,-0.0045736544,0.020773683,0.018967126,0.0032829046,-0.04244584,-0.049762975,0.034116138,-0.042646743,-0.017646588,0.0054873936,-0.044071496,0.01933625,0.022345055,0.01693387,0.0070042834,0.0009124987,-0.017526079,-0.013658095
sorrowa,0.041201536,0.029749598,-0.01965095,0.012759302,-0.018270634,-0.032382563,-0.005528368,-0.0029842257,-0.013477098,0.047816206,0.023752522,-0.049754918,0.020034228,-0.019354975,0.006268572,-0.03613875,-0.034967817,-0.006158661,0.047370326,-0.023439838,0.03737593,-0.032311477,-0.016074419,-0.02382685,0.0034470446,0.014073763,0.024761785,-0.019849265,-0.0050364137,-0.028208256,0.009550083,0.016650591
akon,-0.027342837,-0.026593063,0.05747169,-0.043245744,-0.027165283,-0.048411574,0.01249088,0.03256965,0.020023111,-0.035989035,0.04320382,-0.03639829,0.011795022,0.045842614,0.010744013,-0.037902664,-0.0073838457,-0.0496153,-0.027798748,0.035754967,-0.034193948,-0.011421882,0.039490532,-0.017175972,-0.036370598,0.0333071,-0.045232534,0.011198737,-0.031842493,0.015500579,-0.009016097,-0.025317347
uhox,-0.0010502934,-0.024600804,-0.0028210878,0.032682244,-0.024573708,-0.026612401,-0.018063832,-0.0317417,-0.04040551,0.01616535,0.033763293,-0.043817796,-0.020932436,0.034835342,-0.030896438,-0.036287807,0.008335222,0.009259306,0.034401786,-0.014152456,0.0013226978,0.048381772,-0.017877866,-0.0028603673,0.010122906,0.008005928,0.017779376,0.030258048,0.00014597178,-0.03617685,-0.049840607,-0.013875388
cixcux,0.021348786,-0.029224325,-0.007242061,-0.02176459,0.013885286,-0.04248015,-0.008803129,-0.0334545,0.03679483,-0.020045197,0.04061879,-0.030126572,-0.02394408,0.0016607158,0.046568062,0.030599501,-0.006407082,0.041334305,-0.031743646,-0.045439936,0.0039351694,-0.022320688,0.009412624,0.017707322,-0.0018154755,-0.0052384622,0.040870022,0.033539776,0.013342056,-0.019197881,0.023145784,0.020309199
kkmeta,0.004273452,-0.039306723,0.0055913217,-0.04055331,0.027347777,0.021785054,-0.044432532,0.049947668,0.014915813,0.006454788,0.0486249,-0.014639676,0.026787985,-0.003956627,0.0135662295,-0.007947337,0.028982315,-0.039027296,-0.0032408722,0.034109328,-0.011487998,0.005877115,-0.0091310255,0.021589074,-0.03494222,-0.047963288,0.015636656,0.02577069,0.047887657,-0.0038737878,0.033688236,-0.021044923
solariy,-0.03153156,-0.029649306,0.011891615,0.0076263174,0.020839382,0.0417686,0.0475945,-0.024180079,0.006495334,-0.010674335,-0.008719921,0.01284739,0.010200955,-0.045639005,-0.0059804544,0.007263683,0.016730692,-0.030633593,0.03987548,0.019457165,0.0013846643,-0.023637487,0.00054805353,-0.016804494,0.02448139,-0.03988551,0.010513745,-0.044926204,-0.043221187,0.04095984,-0.04858757,0.0055619963
cybrpx,-0.04039017,0.0009799488,0.0043762214,-0.010716308,0.03781039,0.007837199,0.017616007,0.03418709,0.023610976,-0.0033235326,-0.01680987,-0.01341138,-0.02203337,0.014087442,-0.047333565,-0.013456978,-0.010349192,-0.007453762,-0.004470337,-0.023312652,-0.028042436,0.012168504,0.0013294592,-0.048390176,0.04338887,0.021654416,0.020801459,-0.0066707954,-0.021327758,0.00835377,0.021529112,-0.0438396
kxcitar,0.03245676,-0.012979843,0.040829454,-0.015146077,0.04416663,0.011934269,0.0130914785,0.023572769,0.030030493,-0.024963558,-0.00538262,-0.04941522,-0.007044889,-0.038612403,-0.00052278116,0.029822659,-0.036235154,0.033402804,-0.03941871,-0.045834865,-0.016175367,-0.016970634,-0.032654274,-0.008099832,0.016647067,0.028549757,0.04602928,-0.03745369,0.0018078461,0.012951504,-0.024008108,-0.013327848
etardux,-0.043419648,0.009547066,0.0010308996,0.021387432,-0.03534112,0.0427329,-0.031465627,0.03206292,-0.011676837,0.024056826,0.04614928,0.020056237,-0.02397771,0.04241233,0.042384658,-0.034931816,0.039330054,-1.8253922e-06,-0.02829293,-0.044937026,-0.043261863,0.036866236,-0.03313341,0.025373403,-0.03217703,-0.025296355,-0.006796278,-0.021719528,-0.0034290776,0.049982753,-0.022158552,-0.010217406
neuraz,0.013959277,-0.0063584335,-0.024845148,-0.041997362,0.042637195,0.040594686,-0.022781849,0.015092839,-0.009855818,-0.040327836,-0.012881756,0.01054249,-0.011585284,0.031863842,0.029962663,-0.030433595,0.011478998,0.043477897,-0.030301107,-0.01508379,-0.039301824,0.024422947,-0.04081546,-0.046794724,0.028141882,0.014969196,-0.04847715,-0.003111612,0.011658322,0.021300841,0.030254785,0.04391321
sasix,0.022268903,-0.03946955,-0.032509435,0.02073605,0.046296146,-0.025843991,-0.00801133,0.028915416,0.0052764043,0.022610221,0.03577565,0.03850994,0.03630643,0.008664094,-0.004759051,-0.005542647,0.022135604,0.033109438,-0.016305603,-0.0009950623,0.03781477,0.025307845,0.029621627,-0.02195642,0.048958275,0.032211114,0.0020082109,-0.020826686,-0.00663054,-0.038716782,-0.013558496,-0.037861
sagau,0.011658739,-0.030494297,-0.04186188,-0.004494142,0.03273494,-0.012646116,0.009098373,-0.04632169,0.037602734,-0.034532808,-0.026235474,-0.027860034,-0.045270707,0.024714436,-0.0444695,-0.011625122,-0.025694048,0.017765526,0.0009618625,-0.0069904327,-0.011803232,0.023371983,-0.03683834,-0.016484689,-0.03276179,0.029428545,-0.048133552,0.032777574,-0.002436448,-0.025811588,0.010634102,0.016001705
cosmpx,0.010623813,-0.01838348,-0.021704113,0.0022953264,-0.015882742,0.024106096,-0.04322616,0.04088484,-0.017779507,0.023828816,0.037589025,0.00024387985,-0.035478424,-0.024995053,-0.0015184395,0.025520708,0.032492984,0.014635924,-0.03624903,0.022633526,-0.021102143,0.048317503,0.00517733,0.024994839,0.034849975,-0.040655326,-0.0134778395,-0.032068685,0.0018314496,-0.036015105,0.0035549998,0.023169782
qebuz,-0.025756909,0.022373084,-0.037418902,0.03873566,0.0158672,0.00034153461,-0.036518443,0.020366143,0.020914208,-0.013456322,0.047975052,-0.0052165166,0.043914843,-0.0067046992,0.03865287,0.024444293,-0.016817726,-0.0044657104,0.02012575,-0.04710853,-0.0029112324,0.010129761,-0.027231812,-0.047480714,0.036132876,0.008378219,-0.04248468,-0.046348702,0.013148572,-0.040917467,-0.0205513,-0.036074936
rages,-0.03261869,-0.03236568,0.045693222,-0.011679232,0.033031512,0.017474,-0.026230264,-0.033217743,0.020882118,0.015300486,0.0277741,0.011797179,-0.01975429,0.012803268,-0.01903987,-0.016391348,0.02367654,-0.009700812,0.046191517,0.019309435,0.030790899,0.035066698,-0.032612123,0.012698401,0.015653636,0.019234527,-0.016268801,0.04311869,-0.034801267,0.005380906,0.001917731,-0.0017536283
aviyna,0.055038426,-0.0014026011,-0.06569724,0.03255148,0.035011757,-0.044320237,0.048055578,0.028945874,-0.030872513,-0.017837942,0.043090407,0.025848199,0.030626703,0.0009492263,0.048963178,0.010849379,-0.009564102,0.04893631,0.031998042,-0.0485554,-0.047494628,-0.02096492,-0.0019635186,0.007792484,-0.017479457,0.041935634,0.020342398,0.026706997,-0.0001331456,-0.0038923994,-0.024739956,0.036951568
nzuraz,0.020529162,-0.0037241802,-0.0049127825,-0.027072752,-0.031768788,0.043483738,0.041476894,-0.033206902,0.014575664,0.008485068,0.038335267,-0.0006503463,0.017845187,0.03646784,0.041408364,-0.030622387,0.032214534,0.00741582,0.035877172,-0.047176268,0.0294264,0.03385439,0.003357388,-0.040055968,-0.023149407,-0.026119186,-0.013229858,0.019961286,-0.035432767,0.031499792,-0.018267285,0.033582438
floren,0.04858413,0.02629495,-0.03776132,0.023234595,-0.04650123,-0.026802182,0.03935716,0.018999983,0.029818203,0.021737251,-0.022657787,0.024779592,0.037710596,0.02153046,-0.012143813,0.043729734,-0.04646951,-0.020744337,-0.0036120303,0.036022175,0.0028968342,-0.042877533,0.010129273,-0.031115342,-0.025662435,0.03365321,0.019620847,-0.004022181,0.017727505,-0.046292104,0.011678446,-0.016909957
trustix,0.024811927,-0.02508316,0.036561336,-0.039446067,0.039707217,0.028385188,-0.04115529,0.0007051937,-0.035135306,-0.01776731,-0.023812437,-0.027148867,-0.016526032,0.029189203,0.0047704354,-0.00450759,-0.046394814,-0.030860579,-0.04546876,0.029288676,0.00741297,-0.019024147,0.04853532,0.03928766,0.00018353388,-0.03657378,-0.047969557,0.00018681213,0.00084143877,-0.0011165738,0.024306048,-0.011804711
